───────────────────────────────────────────────────────────────────────────────
Language            Files       Lines    Blanks  Comments       Code Complexity
~lib\rules\getter-return.js       242        29        40        173         12
~\lib\rules\id-blacklist.js       241        26        79        136          7
~e\build\defaultResolver.js       240         7        34        199         38
~rewrite\jestAdapterInit.js       240         6        14        220         16
~ri\dist\resolve-uri.umd.js       240         3        61        176         41
~es\ajv\lib\compile\util.js       239        31         0        208         37
~esm5\internal\ajax\ajax.js       239         0         1        238         51
~ig-array\ignore-pattern.js       239        34       110         95         16
~ules\jest-cli\build\run.js       239         4        11        224         35
~es\ajv\lib\compile\util.js       239        31         0        208         37
~s\build\SummaryReporter.js       239         5        15        219         25
~jest-circus\build\index.js       238         3         8        227         11
~ode_modules\glob\common.js       238        37        13        188         58
~or\lib\generators\types.js       238         2         1        235         49
~int\lib\rules\wrap-iife.js       238        30        54        154         14
~\max-lines-per-function.js       238        30        48        160         19
~SnapshotInteractiveMode.js       238         4         8        226         17
~\@humanfs\core\src\path.js       237        37        98        102         20
~te-jest\build\runCreate.js       237         6        11        220         33
~\lib\rules\arrow-parens.js       237        25        49        163          7
node_modules\co\index.js          237        32       105        100         28
~rules\no-empty-function.js       236        27        47        162         21
~b\helpers\applyDecs2311.js       236         2         1        233         63
~\esprima\bin\esvalidate.js       236        28        28        180         44
~\esm\internal\ajax\ajax.js       236         0         1        235         51
~gress\lib\node-progress.js       236        34        91        111         41
